,date,ISE,ISE_TL_Based,SP,DAX,FTSE,NIKKEI,BOVESPA,EU,EM,Zeros,Label
184,2009-09-24,0.009023651,0.008482327,-0.009556581,-0.017129237,-0.011762884,0.0,-0.007466312,-0.014179304,-0.010152977,0.8482327,9
185,2009-09-25,-0.007433515,-0.012106949,-0.006109338,-0.00425509,0.000570782,-0.026742327,0.005149428,-0.002034007,-0.00059241,-1.2106949,7
186,2009-09-28,0.004001644,0.000624585,0.017652877,0.027374714,0.016296382,-0.025298876,0.015796766,0.017615119,-0.003191672,0.0624585,8
187,2009-09-29,0.011414049,0.014048353,-0.00223207,-0.00398085,-0.001162183,0.009018586,-0.001338208,-0.001245038,0.008961924,1.4048353,0
188,2009-09-30,-0.009442384,-0.006064639,-0.003333824,-0.006736539,-0.005012834,0.003264897,0.004610893,-0.004051818,-0.000743823,-0.6064639000000001,8
189,2009-10-01,-0.002213036,-0.006405308,-0.026097229,-0.021481345,-0.016913099,-0.015373314,-0.017364366,-0.017376967,-0.003233047,-0.6405308000000001,4
190,2009-10-02,-0.020018346,-0.026805495,-0.004515691,-0.015722781,-0.01177715,-0.025040742,0.011724119,-0.016212542,-0.0087413,-2.6805494999999997,8
191,2009-10-05,0.023026511,0.032177895,0.014765453,0.007461259,0.007110786,-0.005913542,0.019378789,0.008032903,0.001991938,3.2177895,2
192,2009-10-06,0.031160934,0.044574339,0.013612406,0.026650954,0.022377758,0.001787643,0.004830464,0.023523141,0.013076211,4.4574339,3
193,2009-10-07,-0.008730222,-0.009687353,0.00270795,-0.002989809,-0.005679782,0.011061401,-0.000526698,-0.004043262,0.004295981,-0.9687353,6
194,2009-10-08,0.01706096,0.022759764,0.007442123,0.013346692,0.008905403,0.003348606,0.017753912,0.010892793,0.00769598,2.2759764,1
195,2009-10-09,0.006746257,0.004064031,0.005624801,-0.000815511,0.001415209,0.018532577,0.004865809,9.15971e-05,0.006176262,0.4064031,4
196,2009-10-12,0.015520491,0.015381762,0.004376823,0.012414134,0.009313514,0.005989183,0.008934388,0.010575071,0.004343661,1.5381762,4
197,2009-10-13,-0.01843108,-0.014092117,-0.002791504,-0.011988795,-0.010825728,0.0,0.0,-0.010315897,4.48057e-05,-1.4092117,0
198,2009-10-14,0.018883892,0.026777977,0.017393671,0.024175548,0.019596792,-0.001623895,0.023769337,0.019869578,0.016426627,2.6777977,0
199,2009-10-15,-0.000160911,0.001926307,0.004148815,-0.004000036,-0.006317357,0.017581736,0.007554361,-0.004118031,0.001776709,0.1926307,3
200,2009-10-16,-0.024346941,-0.034743583,-0.008131019,-0.015099439,-0.006299717,0.00184522,-0.007569466,-0.009167473,-0.00619924,-3.4743583,5
201,2009-10-19,0.009915384,0.010606877,0.009361385,0.018829544,0.017437916,-0.002054253,0.015572973,0.01594895,0.010830679,1.0606877000000001,8
202,2009-10-20,0.01507818,0.018463331,-0.006258672,-0.006994001,-0.007240005,0.009753472,-0.029215459,-0.005858889,-0.003248157,1.8463330999999998,2
203,2009-10-21,0.004774399,-0.003019502,-0.008893203,0.003730277,0.002761565,-0.000333813,0.002798402,0.001612484,-0.002497166,-0.3019502,5
204,2009-10-22,-0.005441211,-0.009280968,0.010587366,-0.012169423,-0.009651017,-0.006428974,0.009861728,-0.010527017,-0.005011615,-0.9280968,6
205,2009-10-23,0.007105868,0.010879518,-0.012253261,-0.003943263,0.006736868,0.001539648,-0.016403557,-0.000778076,0.003919997,1.0879518,7
206,2009-10-26,-0.002934588,-0.010121663,-0.011786491,-0.017235792,-0.009756362,0.007714027,0.000414922,-0.013986319,0.000255686,-1.0121662999999999,3
207,2009-10-27,-0.01632457,-0.026367552,-0.003323385,-0.001266274,0.001789718,-0.014596557,-0.03002245,0.000550359,-0.014859632,-2.6367552,6
208,2009-10-28,-0.030082971,-0.030080424,-0.019734359,-0.024931016,-0.023460916,-0.013546473,-0.048646098,-0.021614441,-0.02595065,-3.0080424000000003,9
209,2009-10-30,-0.035849614,-0.036051349,-0.006195842,-0.014904187,-0.007091458,-0.004008998,0.022743939,-0.005098468,-0.006025,-3.6051349000000004,7
210,2009-11-02,0.005735384,-0.001328301,0.006435592,0.002924642,0.011823963,-0.023369712,0.017667081,0.006416061,-0.001535758,-0.1328301,6
211,2009-11-03,-0.02390659,-0.030117918,0.002423036,-0.014367602,-0.013272131,0.004210263,0.0,-0.014107112,-0.007353045,-3.0117918,4
212,2009-11-04,0.020219135,0.028040939,0.00104211,0.016833799,0.013937989,0.0,0.02007084,0.016556042,0.018558259,2.8040939000000003,4
213,2009-11-05,0.000351028,0.004521631,0.019052883,0.006716638,0.00345923,-0.012971414,0.014029703,0.006450039,0.00236358,0.4521631,2
214,2009-11-06,-0.006962099,-0.001013832,0.002500083,0.001336473,0.003330642,0.007372851,-0.005414533,0.001380545,0.004129933,-0.1013832,8
215,2009-11-09,0.016985685,0.022223315,0.021995171,0.023672397,0.017826815,0.002004252,0.026753968,0.019047949,0.017839994,2.2223315,7
216,2009-11-10,0.00751899,0.007653769,-6.40413e-05,-0.001160874,-0.000898172,0.0062745,0.001343224,-0.002355524,0.004411033,0.7653769,3
217,2009-11-11,0.015029496,0.017689104,0.005019358,0.009777103,0.006916092,9.62395e-05,0.00192867,0.00648076,0.007978584,1.7689104,6
218,2009-11-12,-0.002417171,-0.006917942,-0.010312341,-0.000774776,0.001840032,-0.006829608,-0.030305118,-0.000105516,-0.010681845,-0.6917942,9
219,2009-11-13,-0.006258617,-0.009044561,0.005722896,0.004029681,0.003764345,-0.003492249,0.013531422,0.001930278,0.002916671,-0.9044561,2
220,2009-11-16,0.00685869,0.010121533,0.014363915,0.020535632,0.016162763,0.002133785,0.019719781,0.014123227,0.01569294,1.0121533,7
221,2009-11-17,-0.031914469,-0.034907071,0.000919076,-0.004556587,-0.006860195,-0.006275279,0.011624134,-0.006568908,0.000917437,-3.4907071,7
222,2009-11-18,-0.017581763,-0.0164249,-0.000468443,0.001587406,-0.000711078,-0.005475434,-0.013291515,0.000538703,-0.001784346,-1.64249,2
223,2009-11-19,-0.006598214,-0.013773197,-0.013516784,-0.014870868,-0.014024999,-0.013245613,-0.002845466,-0.015621595,-0.005447913,-1.3773197,7
224,2009-11-20,-0.019347799,-0.022447375,-0.003220084,-0.006868283,-0.003099127,-0.005438097,0.007240748,-0.005852463,-0.003116793,-2.2447375,0
225,2009-11-23,0.012533508,0.013944427,0.013523927,0.024132783,0.019629363,-0.010169798,0.0,0.020448651,0.007984955,1.3944427000000001,9
226,2009-11-24,-0.00630611,-0.010003918,-0.00053348,-0.005560568,-0.00589917,0.0,0.007575003,-0.006402333,-0.004366385,-1.0003918,2
227,2009-11-25,0.00055265,0.006343138,0.004494025,0.005825982,0.007634196,0.004251934,0.008873566,0.00538219,0.004211632,0.6343138,0
228,2009-12-01,0.011903098,-0.000838954,-0.001594961,-0.004561466,-0.009853035,0.01373337,0.009218681,-0.008318025,-0.004415635,-0.08389540000000001,5
229,2009-12-02,0.038612983,0.045764354,0.000342636,0.000877292,0.002857252,0.003830851,0.001006117,0.002869599,0.005985534,4.5764354,3
230,2009-12-03,0.036468359,0.042937262,-0.008437646,-0.001961561,-0.002706667,0.037655681,-0.004381808,-7.25925e-05,0.003023668,4.2937262,6
231,2009-12-04,0.008514453,0.011556349,0.00549437,0.008163663,0.001767682,0.004491949,-0.010462209,0.007764681,-7.45967e-05,1.1556349000000001,6
232,2009-12-07,-0.003723744,-0.011418107,-0.002471451,-0.005671256,-0.002200676,0.014364649,0.01334176,-0.003357898,0.000403137,-1.1418107,5
233,2009-12-08,-0.006519958,-0.008669326,-0.010304438,-0.016764488,-0.016632558,-0.002671846,-0.011494464,-0.015214504,-0.006006925,-0.8669325999999999,9
234,2009-12-09,-0.008229144,-0.011447394,0.003665636,-0.007187485,-0.003682751,-0.013477367,0.004169712,-0.00846942,-0.004478545,-1.1447394,3
235,2009-12-10,0.008292258,0.010238217,0.005822698,0.010774209,0.007752496,-0.01428485,0.010472525,0.008986643,0.003191354,1.0238217,0
236,2009-12-11,-0.004204453,-4.13653e-05,0.003676275,0.00824579,0.003274322,0.024542197,0.007811917,0.003094079,0.005524348,-0.00413653,8
237,2009-12-14,0.016307467,0.01066707,0.00693534,0.007954327,0.010154291,-0.000216686,0.001183125,0.008030007,0.00432518,1.066707,0
238,2009-12-15,0.004990278,-8.18578e-05,-0.00556247,0.001563684,-0.005565475,-0.002199201,-0.000548103,-0.001427231,-0.003226927,-0.00818578,3
239,2009-12-16,0.007262631,0.00852825,0.001127594,0.015722357,0.006505713,0.009272117,-0.009990441,0.010294153,-0.001744163,0.8528249999999999,3
240,2009-12-17,-0.016948929,-0.022729184,-0.011880825,-0.010042756,-0.019492167,-0.00133817,-0.022906153,-0.013355087,-0.009605113,-2.2729184,4
241,2009-12-18,0.003501244,0.002705254,0.005812939,-0.002266256,-0.003994475,-0.002142241,-0.004093774,-0.005558315,-0.003679224,0.27052539999999997,4
242,2009-12-21,0.022530184,0.019354087,0.010448907,0.016889059,0.018531052,0.00407567,-0.013095524,0.015016334,-0.003770928,1.9354087,7
243,2009-12-22,0.004894702,0.00344592,0.00355724,0.002553002,0.006533202,0.018925254,0.022394312,0.007488026,0.009237022,0.344592,2
244,2009-12-23,-0.007211305,-0.007540691,0.002296069,0.001974271,0.00816743,0.015194209,0.002533203,0.004134724,0.007803515,-0.7540691,1
245,2009-12-24,0.00581665,0.01348731,0.005242394,0.007605159,0.005568563,0.0,0.004620241,0.001824665,0.004780622,1.3487310000000001,4
246,2009-12-25,0.003891123,0.005091265,0.001153372,0.0,0.006494488,-0.00401396,0.0,0.0,0.000340369,0.5091265,4
247,2009-12-28,-0.000811768,-0.001677504,0.0,0.0,0.0,0.013206723,0.0,0.003681056,0.004142079,-0.1677504,9
248,2009-12-29,0.00322285,0.005816643,-0.001401965,0.001436601,0.0,0.000360093,0.00578571,0.004186106,-0.000190542,0.5816643,7
249,2009-12-30,-0.002274045,-0.004334286,0.000195328,-0.009043439,-0.007327798,-0.008649774,0.004266393,-0.00746846,0.000340849,-0.43342859999999994,6
250,2009-12-31,0.022138372,0.034372174,-0.010100375,0.015138061,0.002775005,0.010221194,0.0210203,0.000783591,0.00685449,3.4372173999999998,0
251,2010-01-04,0.010229371,0.014477562,0.015916069,0.0,0.016017643,0.0,0.0,0.016777763,0.00839901,1.4477562,5
252,2010-01-05,0.013898022,0.024018915,0.003110806,-0.00272182,0.00402802,0.002534611,0.002780057,0.00131582,0.00806674,2.4018914999999996,1
253,2010-01-06,0.007956979,0.005706348,0.000545376,0.000409408,0.001357159,0.004634515,0.006937723,0.000585708,0.00532962,0.5706348,8
254,2010-01-07,0.007771749,0.007498474,0.003993283,-0.002483888,-0.000596923,-0.00465043,-0.00393824,-0.000359589,-0.006374655,0.7498473999999999,5
255,2010-01-08,-0.003189192,0.000835311,0.002877549,0.003027297,0.001356129,0.010862314,-0.002672088,0.003554423,0.001229253,0.0835311,4
256,2010-01-11,-0.016130747,-0.006032639,0.001745232,0.000478552,0.000704461,0.007456628,0.002416559,-0.000497677,0.005447372,-0.6032639000000001,4
257,2010-01-12,-0.00454863,-0.004338703,-0.009425438,-0.016272734,-0.007139781,0.0,-0.005081536,-0.009893407,-0.003729203,-0.43387030000000004,1
258,2010-01-13,0.017559249,0.021362493,0.008291384,0.003383132,-0.004593435,-0.013334968,0.004399805,-7.47122e-05,-0.007263452,2.1362493,4
259,2010-01-14,0.00207392,-0.002075816,0.002423567,0.004307228,0.0045025,0.015954902,-0.008331836,0.005499697,0.002312679,-0.20758159999999998,6
260,2010-01-15,-0.013516994,-0.015515838,-0.010882186,-0.019033264,-0.007814822,0.006799546,-0.011860723,-0.011114664,-0.002056452,-1.5515838,6
261,2010-01-18,0.010044257,0.013494937,0.012422194,0.007220334,0.007123448,-0.011633501,0.006113663,0.005403105,0.001725396,1.3494937,3
262,2010-01-19,0.011097874,0.007783483,0.0,0.009740279,0.003397687,-0.008342332,0.00729312,0.005296237,0.002118634,0.7783483,2
263,2010-01-20,0.00559711,0.002293962,-0.010654438,-0.0211286,-0.016883672,-0.002546691,-0.024749831,-0.017593107,-0.009050756,0.2293962,6
264,2010-01-21,-0.003033665,-0.01301137,-0.019126605,-0.018030406,-0.015935777,0.012116266,-0.028707259,-0.013776535,-0.014855548,-1.301137,8
265,2010-01-22,-0.023856682,-0.027452668,-0.022389806,-0.009027974,-0.006034931,-0.025898322,-0.000754774,-0.008199445,-0.012384604,-2.7452668,7
266,2010-01-25,0.005236694,0.003951546,0.004587541,-0.011292033,-0.008084639,-0.007378995,-0.010566044,-0.007667436,-0.004143634,0.3951546,0
267,2010-01-26,0.000671833,-0.008489498,-0.004212071,0.006647636,0.003150745,-0.017987842,0.0,0.003881709,-0.017437655,-0.8489498,3
268,2010-01-27,-0.004547723,0.000287764,0.004868323,-0.004549107,-0.011320444,-0.007114645,-0.006952874,-0.010127461,-0.007275356,0.028776399999999997,9
269,2010-01-28,0.012852447,0.012920276,-0.011888153,-0.018397215,-0.013856946,0.01569829,0.007929139,-0.012274409,0.010577309,1.2920276,6
270,2010-01-29,-0.002190987,-0.000908373,-0.009877767,0.012280944,0.008283224,-0.020983357,-0.002839913,0.010072536,-0.006314758,-0.0908373,9
271,2010-02-01,0.015891732,0.015822193,0.014165355,0.008113141,0.011288078,0.000684211,0.01773123,0.008520053,0.001816917,1.5822192999999998,9
272,2010-02-02,-0.006837607,-0.00318405,0.012889515,0.009711326,0.006818187,0.016142372,0.008838432,0.009226841,0.001154004,-0.318405,8
273,2010-02-03,-0.001432456,0.000667055,-0.005489426,-0.006601821,-0.005732524,0.003199938,-0.000804338,-0.005941013,0.011540842,0.0667055,2
274,2010-02-04,-0.029575211,-0.040104449,-0.031635816,-0.024784117,-0.021901495,-0.004657935,-0.048466862,-0.027518736,-0.019774104,-4.0104449,5
275,2010-02-05,-0.038300784,-0.053826569,0.002892972,-0.018035461,-0.01537255,-0.029286272,-0.018485573,-0.021005008,-0.02729,-5.3826569,8
276,2010-02-08,-0.030015785,-0.031003435,-0.008902849,0.009251668,0.006185262,-0.010522409,0.006194626,0.006990165,-0.003809534,-3.1003435,7
277,2010-02-09,0.017725401,0.024150031,0.012955814,0.002441933,0.003821998,-0.001902969,0.024479016,0.002812647,0.012960538,2.4150031,9
278,2010-02-10,-0.00510604,-0.00277599,0.007398858,0.006907373,0.003943854,0.015909378,0.02156801,0.005973752,0.003336998,-0.277599,0
279,2010-02-11,0.015960155,0.013763277,0.0,-0.005876669,0.005731788,0.0,0.0,0.000520113,0.0111113,1.3763277,6
280,2010-02-12,-0.00619301,-0.009244139,-0.002748402,-0.000643384,-0.003687892,0.0,-0.004152024,-0.003473171,-0.002354158,-0.9244139,6
281,2010-02-15,0.005285259,0.006210933,0.017840667,0.001945241,0.00484967,-0.007847648,0.021481974,0.002932286,0.002296293,0.6210933,9
282,2010-02-16,0.008033964,0.011155246,0.0,0.014594224,0.014714623,0.002090032,0.0,0.01261871,0.005947344,1.1155246,7
283,2010-02-17,0.029039821,0.032506145,0.004228991,0.010003233,0.006178316,0.026802541,0.0,0.010460354,0.010310325,3.2506145,1
284,2010-02-18,-0.015578937,-0.024484193,0.006563167,0.005661717,0.00914954,0.002796172,0.008155698,0.007058343,-0.002326162,-2.4484193000000003,2
285,2010-02-19,0.016435847,0.012866975,0.002184195,0.00730372,0.006196607,-0.020735598,-0.003529424,0.006743182,-0.008235251,1.2866974999999998,5
286,2010-02-22,-0.013711428,-0.007825399,-0.001046374,-0.005891087,-0.001139091,0.026983641,-0.006128479,-0.002708243,0.008018818,-0.7825399000000001,3
287,2010-02-23,-0.02262045,-0.032981934,-0.012176614,-0.014942926,-0.006937181,-0.0046616,-0.016145356,-0.011454109,-0.001826145,-3.2981933999999997,5
288,2010-02-24,-0.03476938,-0.043526856,0.009673506,0.002039293,0.00521675,-0.01491639,-0.004745921,0.003122244,-0.006394627,-4.3526856,7
289,2010-02-25,-0.018702566,-0.020265321,-0.002083164,-0.014923347,-0.012183446,-0.009543543,0.004942549,-0.014050056,-0.006927662,-2.0265321,2
290,2010-02-26,0.019627036,0.022167027,0.001404348,0.011882495,0.014352198,0.002379872,0.005760663,0.013824601,0.007745793,2.2167027,3
291,2010-03-01,0.029306318,0.029827052,0.010107284,0.020341986,0.009553621,0.00453541,0.010842768,0.013641532,0.011574976,2.9827052,3
292,2010-03-02,0.005696108,0.008177214,0.002327644,0.010974804,0.014362047,0.004881862,0.008162585,0.010262272,0.00828374,0.8177214,6
293,2010-03-03,0.00432159,0.003799038,0.000429127,0.007127584,0.008913314,0.003057392,-0.002038104,0.008006659,0.003711996,0.37990379999999996,3
294,2010-03-04,-0.005009524,-0.00872609,0.003729217,-0.003885239,-0.001084952,-0.010532058,0.002569101,-0.000617057,-0.004067471,-0.8726090000000001,1
295,2010-03-05,0.022773381,0.022575537,0.0139103,0.014056986,0.013049525,0.021764786,0.015103242,0.014754495,0.010645201,2.2575537,1
296,2010-03-08,0.01266815,0.022410944,-0.000175654,-0.00024674,0.001231428,0.020708088,-0.003958614,0.001064674,0.009756269,2.2410943999999997,3
297,2010-03-09,-0.006335257,-0.012297362,0.001711315,0.00169702,-0.000785083,-0.001727368,0.014491643,-0.000303826,0.001288432,-1.2297361999999998,5
298,2010-03-10,-0.003915514,-0.002936129,0.004514325,0.008598831,0.006813215,-0.000353026,0.005775517,0.007955017,0.002852183,-0.2936129,8
299,2010-03-11,-0.007161671,-0.005587472,0.00403337,-0.001363635,-0.004139321,0.009518242,-0.001344163,-0.003856762,-0.002285129,-0.5587472,4
300,2010-03-12,-0.002744684,0.003557005,-0.00021737,0.002775875,0.001476488,0.008060293,-0.007814672,0.001601952,2.81704e-05,0.3557005,3
301,2010-03-15,-0.005021298,-0.006337363,0.000452076,-0.007013474,-0.005650891,6.69667e-05,-0.004582092,-0.006702784,-0.00754002,-0.6337363,2
302,2010-03-16,0.023990399,0.024778658,0.007749057,0.011357184,0.004726117,-0.002819266,0.013212057,0.008422483,0.006678935,2.4778658,2
303,2010-03-17,0.019908239,0.027046714,0.005804795,0.008885227,0.0042965,0.011616042,-0.003136078,0.005994462,0.011753411,2.7046714,6
304,2010-03-18,-0.014267377,-0.018503617,-0.000325895,-0.001988936,-0.000354384,-0.009536449,-0.000372974,-0.002990566,-0.000118508,-1.8503617,9
305,2010-03-19,-0.00182161,-0.007749177,-0.005099485,-0.004982194,0.001328292,0.007482156,-0.012532107,-0.001628348,-0.001747153,-0.7749177,5
306,2010-03-22,0.008486639,-0.000333173,0.00508233,0.000847123,-0.000991624,-0.004682661,0.003089847,-0.001586534,-0.00595858,-0.033317299999999994,9
307,2010-03-23,0.008486611,0.009199751,0.007145391,0.004959705,0.005142217,0.0,0.004984515,0.006135255,0.002049152,0.9199751,9
308,2010-03-24,0.014337851,0.015642971,-0.005508385,0.003604767,0.000757609,0.003787087,-0.006854691,-0.000184603,-0.000280023,1.5642970999999999,8
309,2010-03-25,0.034020727,0.034281823,-0.001705629,0.015437439,0.008715149,0.001277036,-0.006858168,0.009993925,-3.32141e-05,3.4281823000000005,5
310,2010-03-26,-0.007637163,-0.0025391,0.000737463,-0.002105608,-0.004304243,0.015351349,0.003515045,-0.003365283,0.004233582,-0.25390999999999997,8
311,2010-03-29,0.0010159,0.002987051,0.005667142,0.005995017,0.001349256,-0.000900703,0.018121718,0.001639787,0.006657004,0.2987051,0
312,2010-03-30,0.001520156,0.002899896,4.26168e-05,-0.002341598,-0.006746929,0.010022902,0.000300217,-0.003988002,0.003322491,0.2899896,2
313,2010-03-31,-0.00381384,9.20726e-06,-0.003278272,0.001805466,0.001286128,-0.000649026,0.005871807,-0.000537831,-0.001537399,0.000920726,0
314,2010-04-01,0.020479928,0.023256492,0.007386521,0.01323924,0.011431697,0.013831836,0.010798081,0.011916154,0.01345158,2.3256492,3
315,2010-04-02,0.006075096,0.006670397,0.007896758,0.0,0.00616038,0.003700767,0.002162527,0.0,0.001229191,0.6670397,2
316,2010-04-05,0.010027432,0.011553941,0.0,0.0,0.0,0.004703574,0.0,0.0,0.004452219,1.1553941,6
317,2010-04-06,-0.004077191,-0.001356801,0.001682879,0.002666611,0.0,-0.005037669,-0.002724989,0.005250169,0.002949178,-0.1356801,1
318,2010-04-07,0.004087933,0.011301841,-0.005894051,-0.00477771,-0.003170893,0.000931112,-0.004270951,-0.003953149,0.003124776,1.1301841,9
319,2010-04-08,-0.003990517,-0.006800986,0.00336867,-0.008161901,-0.008610225,-0.011097557,0.013915415,-0.009357213,-0.00362746,-0.6800986,0
320,2010-04-09,0.013150996,0.023087673,0.006661623,0.012538072,0.010153609,0.003230749,-0.005139604,0.013490297,0.003942423,2.3087673,5
321,2010-04-12,-0.006163386,-0.003594491,0.001765063,0.000158395,0.001142996,0.0042358,-0.011307511,0.002303192,-0.005179159,-0.3594491,1
322,2010-04-13,-0.01276782,-0.01621416,0.000685109,-0.003182307,-0.002755801,-0.008090837,0.002517575,-0.003337412,-0.003799375,-1.6214159999999997,3
323,2010-04-14,0.021378817,0.028145888,0.011088384,0.007605621,0.005987213,0.003905017,0.003426713,0.0061868,0.007507331,2.8145888,2
324,2010-04-15,-0.004650074,-0.003290601,0.000842168,0.002076398,0.004939216,0.00612938,-0.007219636,0.003594524,5.08239e-06,-0.3290601,2
325,2010-04-16,-0.014181169,-0.011798023,-0.01625795,-0.017727677,-0.014003168,-0.015339077,-0.015763662,-0.015112856,-0.012591087,-1.1798023,7
326,2010-04-19,-0.001211584,-0.014212047,0.004511129,-0.002991089,-0.00280686,-0.017574433,-0.004663629,-0.005225307,-0.015519306,-1.4212047,3
327,2010-04-20,0.012526916,0.016708117,0.008026026,0.016382873,0.009694645,-0.00074188,0.003178826,0.012064507,0.008943,1.6708117000000002,0
328,2010-04-21,-0.00741867,-0.003765961,-0.001019431,-0.00541835,-0.010480582,0.017223137,0.000980505,-0.00889712,0.002515698,-0.3765961,2
329,2010-04-22,-0.001926377,-0.00118032,0.002261236,-0.009945965,-0.010203185,-0.012791962,0.0,-0.012900104,-0.003179646,-0.11803199999999998,7
330,2010-04-26,0.012008849,0.015475997,0.002792559,0.026140574,0.015518036,0.019598292,-0.007435409,0.015972171,0.008768359,1.5475997,9
331,2010-04-27,-0.014084423,-0.017618884,-0.023659567,-0.027634706,-0.026486483,0.004188857,-0.034882362,-0.029021541,-0.011889142,-1.7618884000000001,4
332,2010-04-28,-0.004895555,-0.020578676,0.006441938,-0.012278972,-0.003020529,-0.026008978,0.002177718,-0.011822851,-0.009722941,-2.0578676000000002,4
333,2010-04-29,0.013199043,0.025293045,0.012860144,0.00990584,0.005569255,0.012065368,0.019639058,0.012360258,0.002971064,2.5293045,7
334,2010-04-30,0.004356217,0.008757443,-0.016787736,-0.001499926,-0.011547783,0.0,-0.00661218,-0.006068731,0.004164699,0.8757443,6
335,2010-05-03,-0.009524497,-0.017841335,0.0130352,0.005075353,-0.025939946,-0.033259031,-0.00610478,0.000863421,-0.007586866,-1.7841335,1
336,2010-05-04,-0.018303062,-0.021593711,-0.024127171,-0.026297374,0.0,0.0,-0.034097312,-0.030722352,-0.01250644,-2.1593711,2
337,2010-05-05,-0.015818452,-0.0280919,-0.006608358,-0.008091769,-0.012871004,0.0,0.000693465,-0.013654444,-0.013384167,-2.80919,1
338,2010-05-06,-0.012077182,-0.024921713,-0.032888466,-0.008459008,-0.015260272,0.0,-0.02337866,-0.017706496,-0.013554059,-2.4921713000000003,4
339,2010-05-07,-0.056752612,-0.076967445,-0.015426629,-0.033241327,-0.026580918,-0.031445668,-0.008599649,-0.033875001,-0.014724997,-7.696744499999999,6
340,2010-05-10,0.068951684,0.100620694,0.043034725,0.051629978,0.050322689,0.015899612,0.04024732,0.067042467,0.025317649,10.0620694,0
341,2010-05-11,0.000243026,-0.010619634,-0.003403127,0.003284778,-0.009923973,-0.011422256,-0.015830571,-0.007264982,-0.006566375,-1.0619634,1
342,2010-05-12,0.02647418,0.03099938,0.013645989,0.023858036,0.0091998,-0.001640942,0.012325743,0.012905352,0.00716741,3.099938,9
343,2010-05-13,-0.000807723,0.006190107,-0.012219412,0.011013777,0.009281581,0.021559201,-0.006707098,0.003240997,0.005779977,0.6190107,0
344,2010-05-14,-0.038389961,-0.046439624,-0.018979079,-0.031729866,-0.031938096,-0.014992412,-0.021467283,-0.035458268,-0.011049522,-4.6439623999999995,2
345,2010-05-17,0.005780967,-0.003439788,0.001108852,0.001684314,-7.60066e-05,-0.02191092,-0.008647641,-0.00055238,-0.013753547,-0.34397880000000003,5
346,2010-05-18,0.016049266,0.021205697,-0.014297727,0.014564782,0.008477032,0.000671928,-0.032741573,0.013739955,-0.002419064,2.1205697,2
347,2010-05-20,-0.045388971,-0.0735257,-0.044899189,-0.047922435,-0.045131161,-0.02094789,-0.044516016,-0.046420552,-0.036374727,-7.35257,1
348,2010-05-21,-0.006232065,-0.008072813,0.014912655,-0.006605063,-0.002012629,-0.02480792,0.034904051,-0.000833535,0.00112439,-0.8072813,1
349,2010-05-24,0.008218708,0.01516534,-0.012992123,-0.004051598,0.001322477,-0.002675136,-0.005725048,-0.001938918,0.00511012,1.516534,6
350,2010-05-25,-0.043092096,-0.057318925,0.00035387,-0.023640576,-0.025754897,-0.031067697,-0.012275656,-0.026448367,-0.027590293,-5.7318925,1
351,2010-05-26,0.034723686,0.043782356,-0.005677006,0.015397493,0.019522005,0.006613466,0.01685499,0.019345618,0.02156199,4.3782356,9
352,2010-05-27,0.007264208,0.014993319,0.032347213,0.03063387,0.030706095,0.012217841,0.031110931,0.029856859,0.017184219,1.4993319,6
353,2010-05-28,0.013409826,0.019388862,-0.012451871,0.001521461,-0.001309758,0.012705619,-0.002337975,-0.000867179,0.007175984,1.9388862,6
354,2010-05-31,-0.015485635,-0.025179175,-0.017314285,0.003047731,-0.004849455,0.000585715,0.017601299,-0.000316987,0.011325081,-2.5179175000000003,6
355,2010-06-01,0.00138582,-0.007133402,0.0,0.002836193,0.0,-0.005838667,-0.019313905,-0.002435159,-0.015882222,-0.7133402,3
356,2010-06-02,0.013716279,0.017966551,0.025514387,-1.17033e-05,-0.0023268,-0.011244189,0.01766298,0.000555776,0.003444305,1.7966551000000002,1
357,2010-06-03,0.003520353,0.008177155,0.004043236,0.012202052,0.011561046,0.031866523,-0.020334679,0.012310678,0.011455399,0.8177155,4
358,2010-06-04,-0.014439062,-0.021635353,-0.035017487,-0.019302705,-0.016484528,-0.001312112,0.0,-0.021691071,-0.006233492,-2.1635353,4
359,2010-06-07,-0.005624349,-0.015977304,-0.013624434,-0.005729581,-0.011162341,-0.039176073,-0.008025503,-0.009470185,-0.015968381,-1.5977304,4
360,2010-06-08,-0.011897225,-0.014532624,0.01091624,-0.006183398,-0.008121108,0.00179865,0.01093973,-0.008124869,0.000723629,-1.4532623999999998,5
361,2010-06-09,0.011865737,0.015006206,-0.005959341,0.019606982,0.011429826,-0.010413714,-0.00611345,0.015901475,0.0017334,1.5006206,1
362,2010-06-10,0.010203012,0.012652948,0.029079822,0.011932368,0.009120865,0.01090741,0.025216549,0.015173935,0.010020454,1.2652948000000002,9
363,2010-06-11,0.004905756,0.015163323,0.004370107,-0.001447405,0.006060507,0.016895752,0.008779882,0.007070273,0.00877387,1.5163323,0
364,2010-06-14,0.01005563,0.017462519,-0.001806321,0.012679226,0.007409013,0.017830353,-0.001132628,0.01186348,0.007877899,1.7462518999999999,8
365,2010-06-15,0.013067872,0.007567692,0.023222473,0.008138223,0.003013467,0.000813447,0.014206139,0.006593924,0.007188407,0.7567692,8
366,2010-06-16,-0.000326348,0.005878307,-0.000556094,0.002565108,0.003844798,0.017966872,0.00478355,0.000989027,0.003332611,0.5878307,6
